city,description,latitude,longitude,name,score,url
Ariège,"Situé à Saint-Ybars, l’hébergement Chalet Pyrénéen propose un jardin, une terrasse et un restaurant. ",43.221838,1.3976962,Chalet Pyrénéen,"Avec une note de 8,4",https://www.booking.com/hotel/fr/chalet-pyreneen.fr.html?aid=356980&label=gog235jc-10CAQoggJCDnNlYXJjaF9hcmnDqGdlSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKq7LTHBsACAdICJDM0MzVmMDhiLWU3NzUtNDFmZC05MGFlLTZlOWI2ZDFmMzg5Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=52527a95e5d30315&srepoch=1760376363&from=searchresults
Ariège,"L’établissement Chambre d'Hôtes La Bourdasse se situe à Loubens, à 38 km de ce lieu d’intérêt : Col de la Crouzette. ",43.0317313636535,1.5558797121047974,Chambre d'Hôtes La Bourdasse,"Avec une note de 9,5",https://www.booking.com/hotel/fr/chambre-d-hotes-cantariege.fr.html?aid=356980&label=gog235jc-10CAQoggJCDnNlYXJjaF9hcmnDqGdlSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKq7LTHBsACAdICJDM0MzVmMDhiLWU3NzUtNDFmZC05MGFlLTZlOWI2ZDFmMzg5Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=52527a95e5d30315&srepoch=1760376363&from=searchresults
Ariège,Hébergement géré par un particulier,42.980934998634,1.317087045523,Gite dans un hameau de charme,"Avec une note de 9,6",https://www.booking.com/hotel/fr/gite-dans-un-hameau-de-charme.fr.html?aid=356980&label=gog235jc-10CAQoggJCDnNlYXJjaF9hcmnDqGdlSA1YA2hNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKq7LTHBsACAdICJDM0MzVmMDhiLWU3NzUtNDFmZC05MGFlLTZlOWI2ZDFmMzg5Y9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=52527a95e5d30315&srepoch=1760376363&from=searchresults
Carcassonne,Hébergement géré par un particulier,43.2091913,2.3637695,"Les Bellevue Cité Trivalle ""3 Apartments, 1 with Terrace & Private Parking, Aircon, WiFi, 500m from Cité, free public car park 200m""","Avec une note de 7,7",https://www.booking.com/hotel/fr/casa-royal-vue-directe-cite.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé à seulement 50 mètres du centre historique de Carcassonne dans l'Aude, l'hôtel l'Aragon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, un parking privé accessible sans frais...",43.2077994786468,2.3673471808433533,Hôtel l'Aragon,"Avec une note de 8,5",https://www.booking.com/hotel/fr/l-aragon.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"L’hébergement Longue Vie Au Roi - Vue Enchanteresse se trouve à Carcassonne, à respectivement 49 km, 500 mètres et 1,3 km de ces lieux d’intérêt : Termes Chateau, Comtal Castle et Cathédrale...",43.2060802,2.3611383999999997,Longue Vie Au Roi - Vue Enchanteresse,"Avec une note de 9,2",https://www.booking.com/hotel/fr/longue-vie-au-roi-climatisation-10-pers-vue-cite-conciergeriedamecarcas.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,Hébergement géré par un particulier,43.2155688,2.3518271,Les 5 Lys,"Avec une note de 6,6",https://www.booking.com/hotel/fr/les-5-lys.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"L’établissement Kyriad Carcassonne - Aéroport se situe à Carcassonne, à 3,9 km de ce lieu d’intérêt : IUT de Perpignan - Campus de Carcassonne. ",43.207957833138664,2.312631458044052,Kyriad Carcassonne - Aéroport,"Avec une note de 8,0",https://www.booking.com/hotel/fr/kyriad-carcassonne-ouest-la-cita-c-xml.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé à Carcassonne, l’hébergement Au pied de La Cité, piscine, vue extraordinaire, gîte La Trivala offre une vue sur la piscine. ",43.2091278,2.3619541,"Au pied de La Cité, piscine, vue extraordinaire, gîte La Trivala","Avec une note de 9,8",https://www.booking.com/hotel/fr/porte-de-la-cite-medievale-carcassonne.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,Hébergement géré par un particulier,43.2095433103867,2.3566317558288574,"Les Bellevue Cité ""3 Apartments, 1 with Garden & Private Parking, Aircon, WiFi, Free Public Car Park, 1 km from Cité""","Avec une note de 7,7",https://www.booking.com/hotel/fr/maison-miro.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé au cœur de la cité médiévale de Carcassonne, l'hôtel Le Donjon - Cœur de La Cité Médiévale est entouré par les anciens remparts de la ville. Cet hôtel possède un restaurant et un bar. ",43.2064642015836,2.3636336624622345,Hôtel Le Donjon - Cœur de La Cité Médiévale,"Avec une note de 8,4",https://www.booking.com/hotel/fr/ledonjon.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,Hébergement géré par un particulier,43.215548,2.355568,Chambres d'hotes - Le Magnolia,"Avec une note de 9,5",https://www.booking.com/hotel/fr/b-amp-b-le-magnolia-carcassonne.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"La propriété du Couvent propose deux villas à Grèzes, à 10 minutes de route de Carcassonne. L'une des villas est un ancien couvent et l'autre un ancien presbytère. ",43.21626207034991,2.286487966775894,Domaine du Prieuré Couvent & Presbytère,"Avec une note de 9,6",https://www.booking.com/hotel/fr/le-couvent-carcassonne.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"L’hébergement Le Jardin de La Tour Pinte offre une vue sur le jardin, à environ 50 km de ce lieu d’intérêt : Termes Chateau. Il propose un balcon et une bouilloire. ",43.2076468,2.361746,Le Jardin de La Tour Pinte,"Avec une note de 9,5",https://www.booking.com/hotel/fr/le-jardin-de-la-tour-pinte.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"L’hébergement Villa ARTOS - piscine - 300 m2 offre une vue sur le jardin, à environ 7,6 km de ce lieu d’intérêt : Comtal Castle. Il comprend un balcon et une machine à café. ",43.176556,2.413732,Villa ARTOS - piscine - 300 m2,"Avec une note de 9,8",https://www.booking.com/hotel/fr/villa-artos-piscine-300-m2.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Offrant une vue sur la ville, l’hébergement Le Loft de La Tour Pinte propose une terrasse et un balcon, à environ 50 km de ce lieu d’intérêt : Termes Chateau. ",43.207188358573,2.361494517696,Le Loft de La Tour Pinte,"Avec une note de 9,9",https://www.booking.com/hotel/fr/le-loft-de-la-tour-pinte.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"La chambre d'hôtes La Rapiere est située à Carcassonne, juste à l'extérieur des remparts médiévaux, à seulement 150 mètres de la cité médiévale et à 15 minutes à pied du centre-ville. ",43.2082373962379,2.36704409122467,La Rapière,"Avec une note de 8,4",https://www.booking.com/hotel/fr/la-rapia-re.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé à Carcassonne, à 2 minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. ",43.21103244477474,2.3581999522190245,SOWELL HOTELS Les Chevaliers,"Avec une note de 8,2",https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé à Carcassonne, l’hébergement avec climatisation La Maison de La Tour Pinte possède un balcon. ",43.205804180971,2.360998811045,La Maison de La Tour Pinte,"Avec une note de 9,9",https://www.booking.com/hotel/fr/la-maison-de-la-tour-pinte.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Entouré de vignes et d'arbres, l'établissement La Maison sur la Colline se trouve à 8 minutes en voiture de la cité médiévale de Carcassonne. ",43.1948794953269,2.377355843782425,La Maison sur la Colline,"Avec une note de 8,6",https://www.booking.com/hotel/fr/la-maison-sur-la-colline.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"L’établissement GOOD KNIGHT se trouve à Carcassonne, à 50 km de ce lieu d’intérêt : Termes Chateau. Il propose un jardin, une terrasse et un parking privé gratuit. ",43.207746,2.366914,GOOD KNIGHT,"Avec une note de 8,7",https://www.booking.com/hotel/fr/good-knight.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Offrant une vue sur les remparts de la ville, le Mercure Carcassonne La Cité est situé à seulement 4 minutes à pied du quartier médiéval de Carcassonne. ",43.20716410155182,2.3698121309280396,Mercure Carcassonne La Cité,"Avec une note de 8,6",https://www.booking.com/hotel/fr/carcassonne-porte-de-la-cite.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"ibis Styles Carcassonne La Cité is located just 700 metres from the medieval city of Carcassonne. It features a restaurant, an outdoor swimming pool, a fitness room and free private parking. ",43.20758442867867,2.3727142810821533,ibis Styles Carcassonne La Cité,"Avec une note de 8,4",https://www.booking.com/hotel/fr/inter-les-oliviers.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from_sustainable_property_sr=1&from=searchresults
Carcassonne,"L’hébergement Résidence Alpha Centauri se trouve à Carcassonne, à respectivement 5,5 km et 11 km de ces lieux d’intérêt : Zone Commerciale du Pont Rouge et Comtal Castle. ",43.24339654596129,2.420204222042983,Résidence Alpha Centauri,"Avec une note de 9,4",https://www.booking.com/hotel/fr/residence-alpha-centauri.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Situé à Carcassonne, le LOFT SPA - Côté cité se trouve à 10 minutes à pied de la ville fortifiée médiévale de Carcassonne. Tous les logements disposent d'un jacuzzi extérieur privé. ",43.2108783,2.36805319999996,LOFT SPA - Côté château.,"Avec une note de 8,6",https://www.booking.com/hotel/fr/loft-spa-cote-cite.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Carcassonne,"Bénéficiant d’un emplacement privilégié dans la ville basse de Carcassonne, où vous pourrez découvrir tous les secrets de la cité médiévale dans un cadre urbain unique, le Tribe Carcassonne se trouve...",43.2103057323667,2.3577556014060974,Tribe Carcassonne,"Avec une note de 8,1",https://www.booking.com/hotel/fr/des-trois-couronnes.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from_sustainable_property_sr=1&from=searchresults
Carcassonne,"Situé à Carcassonne, l’établissement Hotel du Roi & Spa by SOWELL COLLECTION possède un jardin, une terrasse, un restaurant et un bar. ",43.21085,2.357769,Hotel du Roi & Spa by SOWELL COLLECTION,"Avec une note de 8,3",https://www.booking.com/hotel/fr/soleilvacances-du-roi.fr.html?aid=356980&label=gog235jc-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCo-y0xwbAAgHSAiQ3YjFlYzkxOC0wZjM2LTQzZjUtODIzMC1kYmJlZWEzOWM4MGXYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=252c7a91a93e04f5&srepoch=1760376357&from=searchresults
Toulouse,"L’hébergement T2 Bord de Garonne hypercentre terrasse + Parking se trouve dans un quartier central de Toulouse, à respectivement 3,8 km et 5,8 km de ces lieux d’intérêt : Stadium de Toulouse et...",43.6044644,1.430479,T2 Bord de Garonne hypercentre terrasse + Parking,"Avec une note de 8,6",https://www.booking.com/hotel/fr/t2-bord-de-garonne-hypercentre-terrasse-parking.fr.html?aid=356980&label=gog235jc-10CAQoggJCD3NlYXJjaF90b3Vsb3VzZUgNWANoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgC5O60xwbAAgHSAiQyMTVmYjA3Ni1iMjQ1LTRhN2MtYTYwYS02ZDQ4YTU0NDhiOGPYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d5b27b32cda002c1&srepoch=1760376677&from=searchresults
Montauban,Hébergement géré par un particulier,43.99308376118494,1.357850492065431,L'alcôve du 510 - Spa - chambre romantique - sauna - salle de jeux,"Avec une note de 9,4",https://www.booking.com/hotel/fr/logement-6-pers-avec-spa-et-love-room.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AurutMcGwAIB0gIkMTcyMTMwN2ItNjIyNy00ZWNkLThmNjYtNDU0NjAyNDliOWYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=ca847b356adf04e8&srepoch=1760376683&from=searchresults
Montauban,"L’hébergement T3 Duplex Cosy - Notre-Dame - Netflix - Terrasse se trouve à Montauban, dans la région Midi-Pyrénées. Il comprend un patio. ",44.0150487811367,1.35486912975884,T3 Duplex Cosy - Notre-Dame - Netflix - Terrasse,"Avec une note de 7,8",https://www.booking.com/hotel/fr/charmant-t3-cosy-au-coeur-du-centre-historique.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AurutMcGwAIB0gIkMTcyMTMwN2ItNjIyNy00ZWNkLThmNjYtNDU0NjAyNDliOWYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=ca847b356adf04e8&srepoch=1760376683&from=searchresults
Montauban,Le Première Classe Montauban est situé à 10 minutes en voiture du centre de Montauban. L’hôtel dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite. ,43.98291262323651,1.334015429019928,Premiere Classe Montauban,"Avec une note de 5,9",https://www.booking.com/hotel/fr/hotelpremiereclasse.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AurutMcGwAIB0gIkMTcyMTMwN2ItNjIyNy00ZWNkLThmNjYtNDU0NjAyNDliOWYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=ca847b356adf04e8&srepoch=1760376683&from=searchresults
Montauban,"Situé à Montauban, l’établissement ibis Styles Montauban possède une terrasse. ",44.00526,1.383153,ibis Styles Montauban,"Avec une note de 8,7",https://www.booking.com/hotel/fr/ibis-styles-montauban.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AurutMcGwAIB0gIkMTcyMTMwN2ItNjIyNy00ZWNkLThmNjYtNDU0NjAyNDliOWYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=ca847b356adf04e8&srepoch=1760376683&from_sustainable_property_sr=1&from=searchresults
Montauban,"Situé à proximité de l'autoroute A20, le Kyriad Montauban Sud - Albasud se trouve à seulement 8 km du centre-ville et de la gare de Montauban. ",43.98204026800024,1.3326984643936157,Kyriad Montauban Sud - Albasud,"Avec une note de 7,4",https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.fr.html?aid=356980&label=gog235jc-10CAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgDaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AurutMcGwAIB0gIkMTcyMTMwN2ItNjIyNy00ZWNkLThmNjYtNDU0NjAyNDliOWYw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=ca847b356adf04e8&srepoch=1760376683&from=searchresults
